time,latitude,longitude
2016-06-16T17:12:26.192359924316,27.46858915,-80.28025482
2016-06-16T17:12:31.0874099731445,27.46857103,-80.2802249
2016-06-16T17:12:35.998837947845,27.46856091,-80.28019499
2016-06-16T17:12:40.905715942383,27.46853138,-80.28017675
2016-06-16T17:12:45.80703997612,27.46850916,-80.28014854
2016-06-16T17:12:50.724771976471,27.46849104,-80.28011863
2016-06-16T17:12:55.638158082962,27.46846881,-80.28009042
2016-06-16T17:13:00.538291931152,27.46845069,-80.2800605
2016-06-16T17:13:05.441674947739,27.46842846,-80.28003229
2016-06-16T17:13:10.341404914856,27.46840553,-80.27999411
2016-06-16T17:13:15.243283987045,27.46838811,-80.27997417
2016-06-16T17:13:20.142617940903,27.46836589,-80.27994596
2016-06-16T17:13:25.0379629135132,27.46834777,-80.27991604
2016-06-16T17:13:29.935055971146,27.46832554,-80.27988784
2016-06-16T17:13:34.829611063004,27.46830742,-80.27985792
2016-06-16T17:13:39.733887910843,27.4682859,-80.27983968
2016-06-16T17:13:44.746222019196,27.46827578,-80.27980977
2016-06-16T17:13:49.663502931595,27.46825766,-80.27977985
2016-06-16T17:13:54.576826095581,27.46823473,-80.27974167
2016-06-16T17:13:59.575434923172,27.46821731,-80.27972173
2016-06-16T17:14:04.468333959579,27.46819919,-80.27969181
2016-06-16T17:14:09.469084978104,27.46817696,-80.2796636
2016-06-16T17:14:14.464312076569,27.46815884,-80.27963369
2016-06-16T17:14:19.464796066284,27.46814872,-80.27960377
2016-06-16T17:14:24.460578918457,27.4681265,-80.27957556
2016-06-16T17:14:29.361685991287,27.46810838,-80.27954565
2016-06-16T17:14:34.283099889755,27.46808955,-80.27950576
2016-06-16T17:14:39.282846927643,27.46806803,-80.27948752
2016-06-16T17:14:44.180422067642,27.46805791,-80.2794576
2016-06-16T17:14:49.176538944244,27.46803979,-80.27942769
2016-06-16T17:14:54.0690040588379,27.46802237,-80.27940774
2016-06-16T17:14:58.970244884491,27.46800815,-80.27937954
2016-06-16T17:15:03.983953952789,27.46799003,-80.27934962
2016-06-16T17:15:08.899841070175,27.4679678,-80.27932141
2016-06-16T17:15:13.919014930725,27.46795769,-80.2792915
2016-06-16T17:15:18.813231945038,27.46793546,-80.27926329
2016-06-16T17:15:23.811954021454,27.46791324,-80.27923508
2016-06-16T17:15:28.80696105957,27.46789902,-80.27920687
2016-06-16T17:15:33.700745105743,27.4678809,-80.27917696
2016-06-16T17:15:38.598414897919,27.46787078,-80.27914704
2016-06-16T17:15:43.498579025269,27.46784856,-80.27911883
2016-06-16T17:15:48.492871046066,27.46783043,-80.27908892
2016-06-16T17:15:53.490127086639,27.46781231,-80.279059
2016-06-16T17:15:58.386183977127,27.46780219,-80.27902908
2016-06-16T17:16:03.382884979248,27.46778067,-80.27901085
2016-06-16T17:16:08.276990890503,27.46776255,-80.27898093
2016-06-16T17:16:13.27102804184,27.46774032,-80.27895272
2016-06-16T17:16:18.170751094818,27.46773091,-80.27893278
2016-06-16T17:16:23.0859699249268,27.46770869,-80.27890457
2016-06-16T17:16:27.996799945831,27.46768986,-80.27886468
2016-06-16T17:16:32.921327114105,27.46767634,-80.27884645
2016-06-16T17:16:37.869801044464,27.46765752,-80.27880656
2016-06-16T17:16:42.801635026932,27.4676474,-80.27877664
2016-06-16T17:16:47.804689884186,27.46762928,-80.27874673
2016-06-16T17:16:52.699301958084,27.46760706,-80.27871852
2016-06-16T17:16:57.699882030487,27.46758893,-80.2786886
2016-06-16T17:17:02.596569061279,27.46757542,-80.27867037
2016-06-16T17:17:07.593178987503,27.46755659,-80.27863048
2016-06-16T17:17:12.490549087524,27.46754648,-80.27860056
2016-06-16T17:17:17.383536100388,27.46752425,-80.27857236
2016-06-16T17:17:22.28512096405,27.46751413,-80.27854244
2016-06-16T17:17:27.288593053818,27.46749601,-80.27851252
2016-06-16T17:17:32.234240055084,27.46748179,-80.27848432
2016-06-16T17:17:37.189516067505,27.46746367,-80.2784544
2016-06-16T17:17:42.232451915741,27.46744555,-80.27842448
2016-06-16T17:17:47.292392969131,27.46743133,-80.27839628
2016-06-16T17:17:52.232768058777,27.46742121,-80.27836636
2016-06-16T17:17:57.192310094833,27.46740309,-80.27833645
2016-06-16T17:18:02.0846419334412,27.46739297,-80.27830653
2016-06-16T17:18:07.0815000534058,27.46737485,-80.27827661
2016-06-16T17:18:11.986895084381,27.46736544,-80.27825667
2016-06-16T17:18:16.897963047028,27.46735532,-80.27822675
2016-06-16T17:18:21.808211088181,27.4673331,-80.27819855
2016-06-16T17:18:26.818471908569,27.46732298,-80.27816863
2016-06-16T17:18:31.81785607338,27.46730876,-80.27814042
2016-06-16T17:18:36.829090118408,27.46729064,-80.27811051
2016-06-16T17:18:41.82307100296,27.46728052,-80.27808059
2016-06-16T17:18:46.82513999939,27.46726631,-80.27805238
2016-06-16T17:18:51.817857027054,27.46724889,-80.27803244
2016-06-16T17:18:56.813965082169,27.46723877,-80.27800252
2016-06-16T17:19:01.812001943588,27.46722385,-80.27796434
2016-06-16T17:19:06.814011096954,27.46720643,-80.2779444
2016-06-16T17:19:11.81675696373,27.46719561,-80.27790451
2016-06-16T17:19:16.815916061401,27.4671862,-80.27788457
2016-06-16T17:19:21.816257953644,27.46717538,-80.27784468
2016-06-16T17:19:26.82865691185,27.46715725,-80.27781476
2016-06-16T17:19:31.820616960526,27.46714714,-80.27778485
2016-06-16T17:19:36.817178964615,27.46712491,-80.27775664
2016-06-16T17:19:41.819077014923,27.4671148,-80.27772673
2016-06-16T17:19:46.817979097366,27.46710468,-80.27769681
2016-06-16T17:19:51.713063955307,27.46708656,-80.27766689
2016-06-16T17:19:56.606957912445,27.46707644,-80.27763698
2016-06-16T17:20:01.503489017487,27.46705832,-80.27760706
2016-06-16T17:20:06.404602050781,27.4670482,-80.27757715
2016-06-16T17:20:11.297832012177,27.46702598,-80.27754894
2016-06-16T17:20:16.187658071518,27.46701586,-80.27751902
2016-06-16T17:20:21.0737159252167,27.46700575,-80.27748911
2016-06-16T17:20:26.0561499595642,27.46699153,-80.2774609
2016-06-16T17:20:31.0458159446716,27.4669734,-80.27743098
2016-06-16T17:20:36.0343520641327,27.46696329,-80.27740107
2016-06-16T17:20:40.933093070984,27.46695317,-80.27737115
2016-06-16T17:20:45.931171894073,27.46693966,-80.27735292
2016-06-16T17:20:50.825648069382,27.46692954,-80.277323
2016-06-16T17:20:55.72213101387,27.46691142,-80.27729309
2016-06-16T17:21:00.621427059174,27.4668972,-80.27726488
2016-06-16T17:21:05.5203769207,27.46689118,-80.27723325
2016-06-16T17:21:10.416785955429,27.46687306,-80.27720334
2016-06-16T17:21:15.315323114395,27.46686295,-80.27717342
2016-06-16T17:21:20.30775308609,27.46684873,-80.27714522
2016-06-16T17:21:25.202712059021,27.4668306,-80.2771153
2016-06-16T17:21:30.0867400169373,27.46682049,-80.27708538
2016-06-16T17:21:34.990511894226,27.46681037,-80.27705547
2016-06-16T17:21:39.890156984329,27.46679155,-80.27701558
2016-06-16T17:21:44.794414997101,27.46678213,-80.27699564
2016-06-16T17:21:49.692857027054,27.46676791,-80.27696743
2016-06-16T17:21:54.692296028137,27.4667619,-80.27693581
2016-06-16T17:21:59.687129020691,27.46674378,-80.27690589
2016-06-16T17:22:04.591360092163,27.46672956,-80.27687768
2016-06-16T17:22:09.485779047012,27.46671944,-80.27684777
2016-06-16T17:22:14.383598089218,27.46671003,-80.27682782
2016-06-16T17:22:19.281985044479,27.46669191,-80.27679791
2016-06-16T17:22:24.277167081833,27.46668179,-80.27676799
2016-06-16T17:22:29.270982027054,27.46667167,-80.27673808
2016-06-16T17:22:34.166968107224,27.46666156,-80.27670816
2016-06-16T17:22:39.0617220401764,27.46664734,-80.27667995
2016-06-16T17:22:43.964514017105,27.46664203,-80.2766583
2016-06-16T17:22:48.866677045822,27.4666198,-80.2766301
2016-06-16T17:22:53.868678092957,27.46660969,-80.27660018
2016-06-16T17:22:58.764353990555,27.46659957,-80.27657026
2016-06-16T17:23:03.65914607048,27.46658145,-80.27654035
2016-06-16T17:23:08.569884061813,27.46657863,-80.27650046
2016-06-16T17:23:13.475434064865,27.46656051,-80.27647055
2016-06-16T17:23:18.374600887299,27.4665511,-80.2764506
2016-06-16T17:23:23.273519039154,27.46654098,-80.27642069
2016-06-16T17:23:28.170732975006,27.46653016,-80.2763808
2016-06-16T17:23:33.0671401023865,27.46651594,-80.27635259
2016-06-16T17:23:37.962955951691,27.46649852,-80.27633265
2016-06-16T17:23:42.885622024536,27.46648841,-80.27630273
2016-06-16T17:23:47.825849056244,27.46647829,-80.27627282
2016-06-16T17:23:52.829684972763,27.46646818,-80.2762429
2016-06-16T17:23:57.827615022659,27.46645806,-80.27621299
2016-06-16T17:24:02.830971002579,27.46643923,-80.2761731
2016-06-16T17:24:07.831497907639,27.46642982,-80.27615316
2016-06-16T17:24:12.831952095032,27.4664197,-80.27612324
2016-06-16T17:24:17.829941987991,27.46640959,-80.27609332
2016-06-16T17:24:22.842166900635,27.46640017,-80.27607338
2016-06-16T17:24:27.838865041733,27.46639006,-80.27604346
2016-06-16T17:24:32.838545084,27.46637994,-80.27601355
2016-06-16T17:24:37.833518028259,27.46636912,-80.27597366
2016-06-16T17:24:42.827799081802,27.4663469,-80.27594546
2016-06-16T17:24:47.834152936935,27.46633678,-80.27591554
2016-06-16T17:24:52.830971956253,27.46632666,-80.27588562
2016-06-16T17:24:57.836832046509,27.46631655,-80.27585571
2016-06-16T17:25:02.835367918015,27.46630643,-80.27582579
2016-06-16T17:25:07.831653118134,27.46629631,-80.27579588
2016-06-16T17:25:12.836489915848,27.4662862,-80.27576596
2016-06-16T17:25:17.833637952805,27.46627268,-80.27574773
2016-06-16T17:25:22.833452939987,27.46625846,-80.27571952
2016-06-16T17:25:27.831672906876,27.46624034,-80.27568961
2016-06-16T17:25:32.832825899124,27.46622612,-80.2756614
2016-06-16T17:25:37.841854095459,27.466216,-80.27563148
2016-06-16T17:25:42.839343070984,27.46620589,-80.27560157
2016-06-16T17:25:47.840693950653,27.46618776,-80.27557165
2016-06-16T17:25:52.742244005203,27.46617765,-80.27554174
2016-06-16T17:25:57.636823892593,27.46616753,-80.27551182
2016-06-16T17:26:02.535403013229,27.46616152,-80.2754802
2016-06-16T17:26:07.431665897369,27.4661514,-80.27545028
2016-06-16T17:26:12.334758996964,27.46614539,-80.27541866
2016-06-16T17:26:17.31794500351,27.46613117,-80.27539045
2016-06-16T17:26:22.315632104874,27.46612176,-80.27537051
2016-06-16T17:26:27.260441064835,27.46611164,-80.27534059
2016-06-16T17:26:32.279336929321,27.46610152,-80.27531068
2016-06-16T17:26:37.233807086945,27.4660873,-80.27528247
2016-06-16T17:26:42.185620069504,27.46607719,-80.27525256
2016-06-16T17:26:47.0670650005341,27.46606707,-80.27522264
2016-06-16T17:26:51.968797922134,27.46605766,-80.2752027
2016-06-16T17:26:56.864089012146,27.46604754,-80.27517278
2016-06-16T17:27:01.757304906845,27.46603332,-80.27514458
2016-06-16T17:27:06.661258935928,27.4660152,-80.27511466
2016-06-16T17:27:11.565887928009,27.46600508,-80.27508474
2016-06-16T17:27:16.477780103683,27.46599497,-80.27505483
2016-06-16T17:27:21.382770061493,27.46598555,-80.27503489
2016-06-16T17:27:26.282109975815,27.46597544,-80.27500497
2016-06-16T17:27:31.175276994705,27.46596942,-80.27497335
2016-06-16T17:27:36.0573210716248,27.4659593,-80.27494343
2016-06-16T17:27:40.951239109039,27.4659572,-80.27491352
2016-06-16T17:27:45.851866006851,27.46593907,-80.2748836
2016-06-16T17:27:50.846441030502,27.46592896,-80.27485369
2016-06-16T17:27:55.841263055801,27.46591954,-80.27483374
2016-06-16T17:28:00.845539093018,27.46590532,-80.27480554
2016-06-16T17:28:05.845195055008,27.46589521,-80.27477562
2016-06-16T17:28:10.739588022232,27.46588899,-80.27474741
2016-06-16T17:28:15.634296894073,27.46587888,-80.2747175
2016-06-16T17:28:20.63671708107,27.46586876,-80.27468758
2016-06-16T17:28:25.533386945724,27.46585864,-80.27465767
2016-06-16T17:28:30.430538892746,27.46584462,-80.27462604
2016-06-16T17:28:35.425268888474,27.46583521,-80.2746061
2016-06-16T17:28:40.321850061417,27.46582509,-80.27457619
2016-06-16T17:28:45.224159955978,27.46581498,-80.27454627
2016-06-16T17:28:50.116673946381,27.46580486,-80.27451635
2016-06-16T17:28:55.0243520736694,27.46580345,-80.27449641
2016-06-16T17:28:59.930529117584,27.46579334,-80.2744665
2016-06-16T17:29:04.940939903259,27.46578392,-80.27444655
2016-06-16T17:29:09.856900930405,27.46577381,-80.27441664
2016-06-16T17:29:14.754674911499,27.4657717,-80.27438672
2016-06-16T17:29:19.649904966354,27.46576158,-80.27435681
2016-06-16T17:29:24.545649051666,27.46575146,-80.27432689
2016-06-16T17:29:29.540945053101,27.46574135,-80.27429698
2016-06-16T17:29:34.435015916824,27.46573123,-80.27426706
2016-06-16T17:29:39.326611042023,27.46572111,-80.27423715
2016-06-16T17:29:44.221657037735,27.4657117,-80.2742172
2016-06-16T17:29:49.216726064682,27.46570959,-80.27418729
2016-06-16T17:29:54.11289191246,27.46569948,-80.27415737
2016-06-16T17:29:59.112081050873,27.46569006,-80.27413743
2016-06-16T17:30:04.01717710495,27.46569205,-80.27410581
2016-06-16T17:30:09.0281329154968,27.46568194,-80.27407589
2016-06-16T17:30:13.944796085358,27.46567112,-80.274036
2016-06-16T17:30:18.837414979935,27.465661,-80.27400609
2016-06-16T17:30:23.73522901535,27.46564749,-80.27398785
2016-06-16T17:30:28.629378080368,27.46563737,-80.27395794
2016-06-16T17:30:33.524279117584,27.46563206,-80.27393629
2016-06-16T17:30:38.426610946655,27.46562194,-80.27390637
2016-06-16T17:30:43.321784973145,27.46561983,-80.27387646
2016-06-16T17:30:48.317997932434,27.46560971,-80.27384654
2016-06-16T17:30:53.219939947128,27.4656003,-80.2738266
2016-06-16T17:30:58.131419897079,27.46558608,-80.27379839
2016-06-16T17:31:03.138123989105,27.46557597,-80.27376848
2016-06-16T17:31:08.0404551029205,27.46557456,-80.27374853
2016-06-16T17:31:13.065819978714,27.46556444,-80.27371862
2016-06-16T17:31:18.0627400875092,27.46555843,-80.27368699
2016-06-16T17:31:22.963763952255,27.46554901,-80.27366705
2016-06-16T17:31:27.87805891037,27.4655396,-80.27364711
2016-06-16T17:31:32.878504037857,27.46553749,-80.27361719
2016-06-16T17:31:37.786972045898,27.46552737,-80.27358728
2016-06-16T17:31:42.68129491806,27.46551796,-80.27356733
2016-06-16T17:31:47.692986965179,27.46550784,-80.27353742
2016-06-16T17:31:52.602963924408,27.46550644,-80.27351748
2016-06-16T17:31:57.506187915802,27.46549632,-80.27348756
2016-06-16T17:32:02.401859998703,27.46549031,-80.27345594
2016-06-16T17:32:07.296925067902,27.46548089,-80.27343599
2016-06-16T17:32:12.297646045685,27.46547148,-80.27341605
2016-06-16T17:32:17.274756908417,27.46546456,-80.27337787
2016-06-16T17:32:22.320875883102,27.46545925,-80.27335622
2016-06-16T17:32:27.316226959229,27.46544914,-80.2733263
2016-06-16T17:32:32.312611103058,27.46543902,-80.27329639
2016-06-16T17:32:37.273386001587,27.4654289,-80.27326647
2016-06-16T17:32:42.213603973389,27.4654275,-80.27324653
2016-06-16T17:32:47.137900114059,27.46541738,-80.27321662
2016-06-16T17:32:52.0339341163635,27.46540796,-80.27319667
2016-06-16T17:32:57.038666009903,27.46539785,-80.27316676
2016-06-16T17:33:02.0430970191956,27.46538773,-80.27313684
2016-06-16T17:33:06.959281921387,27.46537832,-80.2731169
2016-06-16T17:33:11.853852033615,27.4653723,-80.27308528
2016-06-16T17:33:16.854978084564,27.46537019,-80.27305536
2016-06-16T17:33:21.850996017456,27.46536418,-80.27302374
2016-06-16T17:33:26.742976903915,27.46535476,-80.27300379
2016-06-16T17:33:31.740385055542,27.46534465,-80.27297388
2016-06-16T17:33:36.63765501976,27.46533863,-80.27294225
2016-06-16T17:33:41.536039113998,27.46532512,-80.27292402
2016-06-16T17:33:46.449203014374,27.4653191,-80.2728924
2016-06-16T17:33:51.45364689827,27.46531699,-80.27286248
2016-06-16T17:33:56.367341995239,27.46530758,-80.27284254
2016-06-16T17:34:01.266433000565,27.46529746,-80.27281262
2016-06-16T17:34:06.16094493866,27.46528805,-80.27279268
2016-06-16T17:34:11.163322925568,27.46527793,-80.27276276
2016-06-16T17:34:16.160928964615,27.46526852,-80.27274282
2016-06-16T17:34:21.0554599761963,27.4652584,-80.27271291
2016-06-16T17:34:26.0482249259949,27.46524828,-80.27268299
2016-06-16T17:34:30.962426900864,27.46524688,-80.27266305
2016-06-16T17:34:35.859503984451,27.46524067,-80.27263484
2016-06-16T17:34:40.858515024185,27.46523535,-80.27261319
2016-06-16T17:34:45.855525970459,27.46522524,-80.27258327
2016-06-16T17:34:50.752001047134,27.46522383,-80.27256333
2016-06-16T17:34:55.650413036346,27.46520961,-80.27253513
2016-06-16T17:35:00.54887509346,27.4652036,-80.2725035
2016-06-16T17:35:05.546503067017,27.46519008,-80.27248527
2016-06-16T17:35:10.446392059326,27.46518797,-80.27245535
2016-06-16T17:35:15.342164993286,27.46517856,-80.27243541
2016-06-16T17:35:20.340387105942,27.46517254,-80.27240379
2016-06-16T17:35:25.237040042877,27.46516242,-80.27237387
2016-06-16T17:35:30.235160112381,27.46515301,-80.27235393
2016-06-16T17:35:35.118690013885,27.4651509,-80.27232401
2016-06-16T17:35:40.0148029327393,27.46514149,-80.27230407
2016-06-16T17:35:44.913544893265,27.46514008,-80.27228413
2016-06-16T17:35:49.808129072189,27.46513407,-80.2722525
2016-06-16T17:35:54.817889928818,27.46513266,-80.27223256
2016-06-16T17:35:59.819787979126,27.46511844,-80.27220435
2016-06-16T17:36:04.831008911133,27.46510903,-80.27218441
2016-06-16T17:36:09.728111982346,27.46510692,-80.27215449
2016-06-16T17:36:14.722789049149,27.4650975,-80.27213455
2016-06-16T17:36:19.722240924835,27.46509149,-80.27210293
2016-06-16T17:36:24.72102689743,27.46508207,-80.27208298
2016-06-16T17:36:29.71630692482,27.46508067,-80.27206304
2016-06-16T17:36:34.721769094467,27.46507055,-80.27203313
2016-06-16T17:36:39.720243930817,27.46506114,-80.27201318
2016-06-16T17:36:44.62192606926,27.46505973,-80.27199324
2016-06-16T17:36:49.614734888077,27.46504961,-80.27196333
2016-06-16T17:36:54.610379934311,27.4650402,-80.27194338
2016-06-16T17:36:59.506592988968,27.46504289,-80.27192173
2016-06-16T17:37:04.405725955963,27.46502868,-80.27189352
2016-06-16T17:37:09.3011469841,27.46502727,-80.27187358
2016-06-16T17:37:14.297921895981,27.46501785,-80.27185364
2016-06-16T17:37:19.294562101364,27.46500844,-80.27183369
2016-06-16T17:37:24.200304031372,27.46500633,-80.27180378
2016-06-16T17:37:29.114443063736,27.46499762,-80.27179381
2016-06-16T17:37:34.0234611034393,27.4649841,-80.27177557
2016-06-16T17:37:38.94092297554,27.4649827,-80.27175563
2016-06-16T17:37:43.954617977142,27.46497328,-80.27173569
2016-06-16T17:37:48.848434925079,27.46497117,-80.27170577
2016-06-16T17:37:53.840769052505,27.46496176,-80.27168583
2016-06-16T17:37:58.650522947311,27.46495625,-80.2716676
2016-06-16T17:38:03.547800064087,27.46494613,-80.27163768
2016-06-16T17:38:08.558440923691,27.46493672,-80.27161774
2016-06-16T17:38:13.459261894226,27.46493461,-80.27158782
2016-06-16T17:38:18.455437898636,27.4649293,-80.27156617
2016-06-16T17:38:23.354453086853,27.46491988,-80.27154623
2016-06-16T17:38:28.254549026489,27.46492598,-80.27151289
2016-06-16T17:38:33.163199901581,27.46491657,-80.27149295
2016-06-16T17:38:38.0594348907471,27.46491516,-80.27147301
2016-06-16T17:38:42.966295003891,27.46490574,-80.27145307
2016-06-16T17:38:47.874459028244,27.46489563,-80.27142315
2016-06-16T17:38:52.781549930573,27.46489422,-80.27140321
2016-06-16T17:38:57.68253993988,27.46488481,-80.27138326
2016-06-16T17:39:02.589888095856,27.46487539,-80.27136332
2016-06-16T17:39:07.499527931213,27.46487328,-80.27133341
2016-06-16T17:39:12.397939920425,27.46486387,-80.27131346
2016-06-16T17:39:17.294856071472,27.46486246,-80.27129352
2016-06-16T17:39:22.290517091751,27.46484824,-80.27126532
2016-06-16T17:39:27.244292974472,27.46483883,-80.27124537
2016-06-16T17:39:32.262797117233,27.46482941,-80.27122543
2016-06-16T17:39:37.190385103226,27.46483141,-80.2711938
2016-06-16T17:39:42.0867700576782,27.46481789,-80.27117557
2016-06-16T17:39:46.985953092575,27.46481258,-80.27115392
2016-06-16T17:39:51.878978967667,27.46481117,-80.27113398
2016-06-16T17:39:56.879237890244,27.46480176,-80.27111403
2016-06-16T17:40:01.771034955978,27.46480035,-80.27109409
2016-06-16T17:40:06.667521953583,27.46479023,-80.27106417
2016-06-16T17:40:11.564889907837,27.46478883,-80.27104423
2016-06-16T17:40:16.459891080856,27.46477941,-80.27102429
2016-06-16T17:40:21.45466709137,27.46477,-80.27100435
2016-06-16T17:40:26.454019069672,27.46476859,-80.2709844
2016-06-16T17:40:31.358217954636,27.46476328,-80.27096275
2016-06-16T17:40:36.259831905365,27.46474906,-80.27093454
2016-06-16T17:40:41.153784990311,27.46473965,-80.2709146
2016-06-16T17:40:46.0554459095001,27.46473894,-80.27090463
2016-06-16T17:40:50.968101978302,27.46473293,-80.27087301
2016-06-16T17:40:55.983906030655,27.46472351,-80.27085306
2016-06-16T17:41:00.8797519207,27.46472211,-80.27083312
2016-06-16T17:41:05.872582912445,27.46471199,-80.2708032
2016-06-16T17:41:10.767066955566,27.46469847,-80.27078497
2016-06-16T17:41:15.661593914032,27.46468906,-80.27076503
2016-06-16T17:41:20.555391073227,27.46468765,-80.27074509
2016-06-16T17:41:25.456073999405,27.46467754,-80.27071517
2016-06-16T17:41:30.450032949448,27.46466812,-80.27069523
2016-06-16T17:41:35.347173929214,27.46465871,-80.27067528
2016-06-16T17:41:40.342138051987,27.46464929,-80.27065534
2016-06-16T17:41:45.332364082336,27.46463988,-80.2706354
2016-06-16T17:41:50.327043056488,27.46462976,-80.27060548
2016-06-16T17:41:55.227560997009,27.46462035,-80.27058554
2016-06-16T17:42:00.2221159935,27.46461023,-80.27055563
2016-06-16T17:42:05.11766910553,27.46460082,-80.27053568
2016-06-16T17:42:10.017256975174,27.4645907,-80.27050577
2016-06-16T17:42:14.923980951309,27.46459,-80.2704958
2016-06-16T17:42:19.922820091248,27.46457648,-80.27047756
2016-06-16T17:42:24.917429924011,27.46456707,-80.27045762
2016-06-16T17:42:29.919002056122,27.46455695,-80.27042771
2016-06-16T17:42:34.813940048218,27.46454753,-80.27040776
2016-06-16T17:42:39.737113952637,27.46454613,-80.27038782
2016-06-16T17:42:44.734818935394,27.46453601,-80.27035791
2016-06-16T17:42:49.748382091522,27.4645266,-80.27033796
2016-06-16T17:42:54.746197938919,27.46451718,-80.27031802
2016-06-16T17:42:59.552299976349,27.46450777,-80.27029808
2016-06-16T17:43:04.44482088089,27.46449835,-80.27027813
2016-06-16T17:43:09.338661909103,27.46448894,-80.27025819
2016-06-16T17:43:14.335477113724,27.46448683,-80.27022828
2016-06-16T17:43:19.33110499382,27.46447331,-80.27021004
2016-06-16T17:43:24.323039054871,27.464468,-80.27018839
2016-06-16T17:43:29.224792003632,27.46445448,-80.27017016
2016-06-16T17:43:34.121846914291,27.46444437,-80.27014024
2016-06-16T17:43:39.116404056549,27.46443495,-80.2701203
2016-06-16T17:43:44.118057012558,27.46442554,-80.27010036
2016-06-16T17:43:49.0132369995117,27.46441612,-80.27008041
2016-06-16T17:43:53.905495882034,27.46440671,-80.27006047
2016-06-16T17:43:58.801153898239,27.46439659,-80.27003056
2016-06-16T17:44:03.694756031036,27.46438718,-80.27001061
2016-06-16T17:44:08.692851066589,27.46437776,-80.26999067
2016-06-16T17:44:13.59126996994,27.46436835,-80.26997073
2016-06-16T17:44:18.487593889236,27.46435483,-80.2699525
2016-06-16T17:44:23.38813495636,27.46434542,-80.26993255
2016-06-16T17:44:28.286000013351,27.46433601,-80.26991261
2016-06-16T17:44:33.285490989685,27.4643305,-80.26989438
2016-06-16T17:44:38.181612014771,27.46432038,-80.26986446
2016-06-16T17:44:43.176599025726,27.46431096,-80.26984452
2016-06-16T17:44:48.0771100521088,27.46430225,-80.26983455
2016-06-16T17:44:52.986598968506,27.46429214,-80.26980463
2016-06-16T17:44:58.00925302505493,27.46428343,-80.26979466
2016-06-16T17:45:02.955738067627,27.46426921,-80.26976646
2016-06-16T17:45:07.8770840168,27.46425979,-80.26974651
2016-06-16T17:45:12.77880191803,27.46425038,-80.26972657
2016-06-16T17:45:17.776257991791,27.46424096,-80.26970663
2016-06-16T17:45:22.671349048615,27.46423155,-80.26968669
2016-06-16T17:45:27.667428970337,27.46421803,-80.26966845
2016-06-16T17:45:32.557398080826,27.46420862,-80.26964851
2016-06-16T17:45:37.550591945648,27.4641985,-80.2696186
2016-06-16T17:45:42.450351953506,27.46418909,-80.26959865
2016-06-16T17:45:47.344713926315,27.46417967,-80.26957871
2016-06-16T17:45:52.345263004303,27.46417026,-80.26955877
2016-06-16T17:45:57.31454706192,27.46415674,-80.26954053
2016-06-16T17:46:02.246815919876,27.46414733,-80.26952059
2016-06-16T17:46:07.176558017731,27.46413721,-80.26949068
2016-06-16T17:46:12.221606969833,27.4641319,-80.26946902
2016-06-16T17:46:17.157614946365,27.46412178,-80.26943911
2016-06-16T17:46:22.0636870861053,27.46411237,-80.26941917
2016-06-16T17:46:27.068794965744,27.46409955,-80.26941091
2016-06-16T17:46:31.987493991852,27.46408873,-80.26937102
2016-06-16T17:46:36.994657039642,27.46408002,-80.26936105
2016-06-16T17:46:41.991750001907,27.46406721,-80.26935279
2016-06-16T17:46:46.887787103653,27.46405709,-80.26932287
2016-06-16T17:46:51.882436990738,27.46404768,-80.26930293
2016-06-16T17:46:56.891408920288,27.46403025,-80.26928299
2016-06-16T17:47:01.887423038483,27.46401674,-80.26926475
2016-06-16T17:47:06.88812994957,27.46400732,-80.26924481
2016-06-16T17:47:11.888523101807,27.46399791,-80.26922487
2016-06-16T17:47:16.888998031616,27.46398439,-80.26920664
2016-06-16T17:47:21.891424894333,27.46397498,-80.26918669
2016-06-16T17:47:26.886924982071,27.46396486,-80.26915678
2016-06-16T17:47:31.888967037201,27.46395545,-80.26913684
2016-06-16T17:47:36.892056941986,27.46394193,-80.2691186
2016-06-16T17:47:41.886782884598,27.46393252,-80.26909866
2016-06-16T17:47:46.891154050827,27.4639272,-80.26907701
2016-06-16T17:47:51.892066955566,27.46391779,-80.26905706
2016-06-16T17:47:56.891136884689,27.46390037,-80.26903712
2016-06-16T17:48:01.889547109604,27.46389095,-80.26901718
2016-06-16T17:48:06.888329982758,27.46387814,-80.26900892
2016-06-16T17:48:11.88769698143,27.46386873,-80.26898897
2016-06-16T17:48:16.889456033707,27.46385521,-80.26897074
2016-06-16T17:48:21.887679100037,27.4638458,-80.2689508
2016-06-16T17:48:26.891330003738,27.46383638,-80.26893086
2016-06-16T17:48:31.890295028687,27.46382697,-80.26891091
2016-06-16T17:48:36.891554117203,27.46381755,-80.26889097
2016-06-16T17:48:41.888319969177,27.46380814,-80.26887103
2016-06-16T17:48:46.886218070984,27.46379533,-80.26886277
2016-06-16T17:48:51.888142108917,27.4637772,-80.26883285
2016-06-16T17:48:56.778819084167,27.46376439,-80.26882459
2016-06-16T17:49:01.676239013672,27.46375497,-80.26880465
2016-06-16T17:49:06.575067996979,27.46374556,-80.2687847
2016-06-16T17:49:11.470149993896,27.46373614,-80.26876476
2016-06-16T17:49:16.368776082993,27.46372743,-80.26875479
2016-06-16T17:49:21.263077974319,27.46371392,-80.26873656
2016-06-16T17:49:26.144068956375,27.4637045,-80.26871662
